time,side,spread_pts,ema1,ema2,c1,c2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
2025.12.17 04:35,BUY,4,4319.351834051536,4319.322553425382,4319.63,4317.27,235.99999999996726,-334.99999999994543,-77.00000000004366,-133.9999999999236,239.99999999996362,75.0,-365.99999999998545,-348.0000000000473,131.00000000004002,205.99999999994907
2025.12.17 05:00,BUY,4,4317.891323168349,4317.832515080807,4318.45,4314.32,413.0000000000109,113.99999999994179,-215.99999999998545,-123.99999999997817,-305.0000000000182,235.99999999996726,-334.99999999994543,-77.00000000004366,-133.9999999999236,239.99999999996362
2025.12.17 05:15,BUY,4,4317.3490622623585,4317.342647763659,4317.41,4315.28,213.0000000000109,86.99999999998909,-403.99999999999636,413.0000000000109,113.99999999994179,-215.99999999998545,-123.99999999997817,-305.0000000000182,235.99999999996726,-334.99999999994543
2025.12.17 06:35,BUY,4,4321.929078702611,4321.3952975134125,4327.0,4320.89,610.9999999999673,-184.99999999994543,-144.00000000005093,3.999999999996362,-35.99999999996726,84.00000000001455,132.99999999999272,-132.99999999999272,42.000000000007276,34.00000000001455
2025.12.17 10:55,BUY,4,4318.853713361523,4318.8193673995775,4319.18,4317.95,123.0000000000473,-75.0,352.99999999997453,-338.0000000000109,256.00000000004,-31.000000000040018,82.99999999999272,-53.99999999999636,231.00000000004002,217.99999999993815
2025.12.17 11:25,BUY,4,4319.826433373084,4319.5681632018295,4322.28,4319.17,310.99999999996726,-184.00000000001455,0.0,-111.99999999998909,172.00000000002547,122.99999999995634,123.0000000000473,-75.0,352.99999999997453,-338.0000000000109
2025.12.17 11:50,BUY,4,4319.734381086233,4319.699052779521,4320.07,4319.27,79.99999999992724,26.000000000021828,-30.00000000001819,-102.99999999997453,-193.99999999995998,310.99999999996726,-184.00000000001455,0.0,-111.99999999998909,172.00000000002547
2025.12.17 12:10,BUY,4,4319.170697176274,4319.134981089566,4319.51,4317.91,160.00000000003638,55.99999999994907,44.00000000005093,-315.99999999998545,79.99999999992724,26.000000000021828,-30.00000000001819,-102.99999999997453,-193.99999999995998,310.99999999996726
2025.12.17 13:00,BUY,4,4317.827503762231,4317.711451526676,4318.93,4317.68,125.0,147.00000000002547,-77.99999999997453,193.99999999995998,335.0000000000364,-153.99999999999636,-663.0000000000109,-203.99999999999636,152.99999999997453,86.99999999998909
2025.12.17 13:15,BUY,4,4318.02748173039,4317.878795596746,4319.44,4317.83,160.99999999996726,-59.00000000001455,-51.00000000002183,125.0,147.00000000002547,-77.99999999997453,193.99999999995998,335.0000000000364,-153.99999999999636,-663.0000000000109
2025.12.17 13:25,BUY,4,4317.913380736215,4317.890578708448,4318.13,4316.59,153.99999999999636,-284.99999999994543,160.99999999996726,-59.00000000001455,-51.00000000002183,125.0,147.00000000002547,-77.99999999997453,193.99999999995998,335.0000000000364
2025.12.17 13:45,BUY,4,4317.629985813134,4317.614194846095,4317.78,4316.29,148.99999999997817,-78.99999999999636,10.00000000003638,-115.00000000005457,153.99999999999636,-284.99999999994543,160.99999999996726,-59.00000000001455,-51.00000000002183,125.0
2025.12.17 14:15,BUY,4,4317.591612637307,4317.282308704392,4320.53,4316.58,394.9999999999818,67.00000000000728,-140.99999999998545,82.99999999999272,-122.00000000002547,-6.999999999970896,148.99999999997817,-78.99999999999636,10.00000000003638,-115.00000000005457
2025.12.17 15:00,BUY,4,4318.2316891710125,4317.8876564521715,4321.5,4317.52,397.99999999995634,65.00000000005457,-2.0000000000436557,-60.99999999996726,7.999999999992724,-182.99999999999272,-201.00000000002183,50.0,23.000000000047294,394.9999999999818
2025.12.17 16:30,BUY,4,4330.856039597862,4330.17246481869,4337.35,4329.14,821.0000000000036,190.00000000005457,125.0,-151.00000000002183,-1531.00000000004,-185.99999999996726,256.9999999999709,381.00000000004,443.99999999996,-448.9999999999782
2025.12.17 18:40,BUY,4,4330.819475388396,4330.564683324017,4333.24,4326.55,668.99999999996,-21.000000000003638,7.000000000061846,379.99999999992724,-189.99999999996362,-272.00000000002547,1.0000000000218279,-435.0000000000364,159.00000000001455,228.99999999999636
2025.12.17 19:05,BUY,4,4331.61755122357,4331.616240826052,4331.63,4329.72,190.99999999998545,-381.9999999999709,-9.000000000014552,-353.99999999999636,393.0000000000291,668.99999999996,-21.000000000003638,7.000000000061846,379.99999999992724,-189.99999999996362
2025.12.17 21:10,BUY,4,4337.019846816495,4337.014567534021,4337.07,4336.84,22.999999999956344,36.00000000005821,46.999999999934516,288.0000000000109,103.99999999999636,-40.99999999998545,-396.00000000000364,-343.0000000000291,-184.99999999994543,86.99999999998909
2025.12.17 21:55,BUY,4,4336.853559230442,4336.833933886279,4337.04,4333.0,403.99999999999636,-227.00000000004366,13.000000000010914,-382.9999999999927,94.00000000005093,-177.00000000004366,82.00000000006185,133.9999999999236,57.000000000061846,22.999999999956344
2025.12.17 22:10,BUY,4,4337.041183755708,4336.810782045782,4339.23,4336.67,255.99999999994907,10.999999999967258,-47.999999999956344,403.99999999999636,-227.00000000004366,13.000000000010914,-382.9999999999927,94.00000000005093,-177.00000000004366,82.00000000006185
2025.12.18 01:55,BUY,4,4340.148454175411,4339.976712509664,4341.78,4337.83,394.9999999999818,173.99999999997817,-193.0000000000291,-14.99999999996362,-88.00000000001091,-181.9999999999709,111.99999999998909,-101.00000000002183,48.000000000047294,-378.99999999999636
2025.12.18 02:15,BUY,4,4339.8863823765405,4339.732317363545,4341.35,4338.32,303.0000000000655,97.99999999995634,-443.99999999996,394.9999999999818,173.99999999997817,-193.0000000000291,-14.99999999996362,-88.00000000001091,-181.9999999999709,111.99999999998909
2025.12.18 02:35,BUY,4,4339.57305267709,4339.553374011521,4339.76,4339.48,28.000000000065484,179.99999999992724,-86.99999999998909,-280.0000000000182,303.0000000000655,97.99999999995634,-443.99999999996,394.9999999999818,173.99999999997817,-193.0000000000291
2025.12.18 03:55,BUY,4,4331.14015530728,4331.0906979712045,4331.61,4328.36,325.0,183.9999999999236,-32.999999999992724,12.000000000080036,-48.000000000047294,234.00000000001455,-122.00000000002547,-177.99999999997453,-210.99999999996726,-235.00000000003638
2025.12.18 04:15,BUY,4,4331.709822963683,4331.438225380913,4334.29,4331.01,327.99999999997453,-138.9999999999418,-132.99999999999272,211.9999999999891,325.0,183.9999999999236,-32.999999999992724,12.000000000080036,-48.000000000047294,234.00000000001455
2025.12.18 04:55,BUY,4,4332.890296428451,4332.858748684077,4333.19,4332.44,75.0,94.99999999998181,-248.99999999997817,-324.0000000000691,181.00000000004002,88.99999999994179,24.00000000006912,-1.0000000000218279,327.99999999997453,-138.9999999999418
2025.12.18 05:30,BUY,4,4333.55911433235,4333.436915841018,4334.72,4333.17,155.0000000000182,39.00000000003274,-364.00000000003274,53.99999999999636,248.99999999997817,30.00000000001819,-9.99999999994543,75.0,94.99999999998181,-248.99999999997817
2025.12.18 06:00,BUY,4,4333.329624259037,4333.328532075778,4333.34,4333.15,19.00000000005093,19.99999999998181,0.0,69.99999999998181,-131.9999999999709,-115.00000000005457,155.0000000000182,39.00000000003274,-364.00000000003274,53.99999999999636
2025.12.18 06:55,BUY,4,4331.649602474656,4331.623244840409,4331.9,4331.23,67.00000000000728,21.999999999934516,148.99999999997817,9.000000000014552,-171.99999999993452,65.99999999998545,-155.0000000000182,197.00000000002547,-34.00000000001455,-72.00000000002547
2025.12.18 07:40,BUY,4,4333.933663775194,4333.623523119951,4336.88,4333.58,330.0000000000182,-144.00000000005093,-77.99999999997453,-26.000000000021828,-50.99999999993088,-71.00000000000364,298.9999999999782,77.99999999997453,161.0000000000582,67.00000000000728
2025.12.18 08:05,BUY,4,4333.782220978398,4333.731928449808,4334.26,4331.2,306.00000000004,-215.99999999998545,-85.00000000003638,-94.99999999998181,-172.00000000002547,330.0000000000182,-144.00000000005093,-77.99999999997453,-26.000000000021828,-50.99999999993088
2025.12.18 08:30,BUY,4,4333.9509760073,4333.739499797542,4335.96,4333.51,244.9999999999818,65.00000000005457,-114.00000000003274,-43.000000000029104,17.000000000007276,306.00000000004,-215.99999999998545,-85.00000000003638,-94.99999999998181,-172.00000000002547
2025.12.18 08:55,BUY,4,4333.855488897237,4333.842382465367,4333.98,4332.94,103.99999999999636,-61.00000000005821,-9.000000000014552,-96.99999999993452,-135.00000000003638,244.9999999999818,65.00000000005457,-114.00000000003274,-43.000000000029104,17.000000000007276
2025.12.18 09:25,BUY,4,4333.409261237036,4333.250236104092,4334.92,4332.07,285.0000000000364,-85.00000000003638,202.99999999997453,-46.999999999934516,-332.00000000006185,70.00000000007276,103.99999999999636,-61.00000000005821,-9.000000000014552,-96.99999999993452
2025.12.18 12:40,BUY,4,4325.376532995882,4325.1930101533435,4327.12,4324.26,285.99999999996726,-67.00000000000728,126.00000000002183,-117.00000000000728,6.000000000040018,5.00000000001819,-49.00000000006912,69.99999999998181,100.0,202.00000000004366
2025.12.18 12:55,BUY,4,4325.3504459365895,4325.335756035178,4325.49,4325.28,21.000000000003638,26.999999999952706,-210.99999999996726,285.99999999996726,-67.00000000000728,126.00000000002183,-117.00000000000728,6.000000000040018,5.00000000001819,-49.00000000006912
2025.12.18 13:40,BUY,4,4326.1151855492535,4326.063099817596,4326.61,4325.58,102.99999999997453,-47.000000000025466,25.0,-34.00000000001455,-221.00000000000364,98.0000000000473,-57.999999999992724,56.999999999970896,189.00000000003274,21.000000000003638
2025.12.18 15:15,BUY,4,4322.044656607761,4321.969357303315,4322.76,4316.42,634.0000000000146,-202.99999999997453,-232.00000000006185,-8.999999999923602,-93.0000000000291,3.999999999996362,-93.0000000000291,-55.99999999994907,292.99999999993815,87.00000000008004
